,S,K,r,v,t,premium,optype
817,2011.48,1400.0,0,65.85,0.998210774987316,0.097613,P
818,2011.48,1600.0,0,65.0,0.998210774987316,0.34416,C
819,2011.48,1600.0,0,65.0,0.998210774987316,0.140017,P
820,2011.48,1700.0,0,57.64,0.998210774987316,0.294914,C
821,2011.48,1700.0,0,57.64,0.998210774987316,0.140513,P
822,2011.48,1800.0,0,64.55,0.998210774987316,0.295433,C
823,2011.48,1800.0,0,64.55,0.998210774987316,0.190773,P
824,2011.48,1900.0,0,57.14,0.998210774987316,0.247081,C
825,2011.48,1900.0,0,57.14,0.9982107432775241,0.192162,P
826,2011.48,2000.0,0,64.63,0.9982107432775241,0.255208,C
827,2011.48,2000.0,0,64.63,0.9982107432775241,0.25003,P
828,2011.48,2100.0,0,56.66,0.9982107432775241,0.206255,C
829,2011.48,2100.0,0,56.66,0.9982107432775241,0.250818,P
830,2011.48,2200.0,0,64.49,0.9982107432775241,0.219981,C
831,2011.48,2200.0,0,64.49,0.9982107432775241,0.314285,P
832,2011.48,2300.0,0,56.28,0.9982107432775241,0.171934,C
833,2011.48,2300.0,0,56.28,0.9982107432775241,0.31598,P
834,2011.48,2400.0,0,64.47,0.9982107432775241,0.190253,C
835,2011.48,2400.0,0,64.47,0.9982107432775241,0.38404,P
836,2011.48,2600.0,0,55.18,0.9982107432775241,0.128228,C
837,2011.48,2600.0,0,55.18,0.9982107432775241,0.42149,P
838,2011.48,2800.0,0,60.57,0.9982107115677321,0.128068,C
839,2011.48,2800.0,0,60.57,0.9982107115677321,0.520812,P
840,2011.48,3000.0,0,65.54,0.9982107115677321,0.128739,C
841,2011.48,3000.0,0,65.54,0.9982107115677321,0.620965,P
842,2011.48,3200.0,0,65.98,0.9982107115677321,0.114321,C
843,2011.48,3200.0,0,65.98,0.9982107115677321,0.706028,P
844,2011.48,3400.0,0,65.98,0.9982107115677321,0.100401,C
845,2011.48,3400.0,0,65.98,0.9982107115677321,0.79159,P
846,2011.48,3600.0,0,65.98,0.9982107115677321,0.088362,C
847,2011.48,3600.0,0,65.98,0.9982107115677321,0.879032,P
848,2011.48,3800.0,0,65.98,0.9982107115677321,0.077928,C
849,2011.48,3800.0,0,65.98,0.9982107115677321,0.968063,P
850,2011.48,4000.0,0,67.62,0.9982106798579401,0.073972,C
851,2011.48,4000.0,0,67.62,0.9982106798579401,1.063587,P
852,2011.48,4200.0,0,67.62,0.9982106798579401,0.06582,C
853,2011.48,4200.0,0,67.62,0.9982106798579401,1.154915,P
854,2011.48,4400.0,0,67.91,0.9982106798579401,0.059515,C
855,2011.48,4400.0,0,67.91,0.9982106798579401,1.24809,P
856,2011.48,5000.0,0,69.83,0.9982106798579401,0.04747,C
857,2011.48,5000.0,0,69.83,0.9982106798579401,1.534488,P
858,2011.48,6000.0,0,72.47,0.9982106798579401,0.034194,C
859,2011.48,6000.0,0,72.47,0.9982106798579401,2.018616,P
860,2011.48,7000.0,0,74.7,0.9982106798579401,0.025934,C
861,2011.48,7000.0,0,74.7,0.9982106798579401,2.507759,P
862,2011.48,8000.0,0,74.7,0.9982106798579401,0.017746,C
863,2011.48,8000.0,0,74.7,0.9982106481481482,2.996994,P
864,2011.48,9000.0,0,74.7,0.9982106481481482,0.012431,C
865,2011.48,9000.0,0,74.7,0.9982106481481482,3.489085,P
866,2011.48,10000.0,0,74.7,0.9982106481481482,0.008887,C
867,2011.48,10000.0,0,74.7,0.9982106481481482,3.982947,P
868,2011.48,11000.0,0,74.7,0.9982106481481482,0.006468,C
869,2011.48,11000.0,0,74.7,0.9982106481481482,4.477934,P
